Tract,Total,Tot_White,Pct_White,Tot_Black,Pct_Black,Tot_Native,Pct_Native,Tot_Asian,Pct_Asian,Tot_Pac_Isl,Pct_Pac_Isl,Tot_Other,Pct_Other,Tot_Mixed,Pct_Mixed
606700,999,696,69.66966967,0,0,2,0.2002002002,251,25.12512513,0,0,19,1.901901902,31,3.103103103
606800,1268,825,65.06309148,0,0,0,0,382,30.12618297,0,0,0,0,61,4.810725552
606900,893,628,70.32474804,0,0,0,0,221,24.74804031,0,0,3,0.3359462486,41,4.591265398
607000,1412,964,68.27195467,20,1.416430595,16,1.133144476,334,23.65439093,0,0,0,0,78,5.52407932
607100,1071,749,69.93464052,0,0,0,0,313,29.22502334,0,0,9,0.8403361345,0,0
607200,1859,1016,54.65303927,49,2.635825713,0,0,582,31.30715438,0,0,171,9.198493814,41,2.205486821
607300,1348,1055,78.26409496,0,0,0,0,235,17.43323442,0,0,10,0.7418397626,48,3.560830861
607400,1921,1166,60.69755336,41,2.134305049,0,0,542,28.21447163,0,0,80,4.164497657,92,4.789172306
607500,1679,877,52.2334723,74,4.407385348,0,0,506,30.1369863,31,1.846337105,116,6.90887433,75,4.46694461
607600,1274,847,66.48351648,42,3.296703297,0,0,254,19.93720565,0,0,25,1.962323391,106,8.320251177
607701,1220,717,58.7704918,11,0.9016393443,0,0,247,20.24590164,77,6.31147541,99,8.114754098,69,5.655737705
607702,806,464,57.56823821,17,2.109181141,0,0,155,19.23076923,38,4.714640199,99,12.28287841,33,4.094292804
607800,999,524,52.45245245,7,0.7007007007,0,0,318,31.83183183,43,4.304304304,80,8.008008008,27,2.702702703
607900,1656,984,59.42028986,13,0.7850241546,0,0,560,33.81642512,0,0,17,1.026570048,82,4.951690821
608001,1555,704,45.2733119,34,2.186495177,0,0,744,47.84565916,0,0,16,1.028938907,57,3.665594855
608002,1345,836,62.15613383,31,2.304832714,4,0.2973977695,440,32.71375465,0,0,0,0,34,2.527881041
608004,3160,1508,47.72151899,74,2.341772152,0,0,1484,46.96202532,0,0,21,0.664556962,73,2.310126582
608013,1632,823,50.42892157,19,1.164215686,9,0.5514705882,761,46.62990196,0,0,10,0.612745098,10,0.612745098
608023,922,442,47.93926247,16,1.735357918,5,0.5422993492,440,47.72234273,0,0,5,0.5422993492,14,1.518438178
608100,1462,677,46.30642955,54,3.693570451,0,0,665,45.48563611,0,0,35,2.393980848,31,2.120383037
608200,1352,779,57.6183432,12,0.8875739645,0,0,495,36.61242604,0,0,13,0.9615384615,53,3.920118343
608300,1364,588,43.1085044,40,2.93255132,0,0,693,50.80645161,0,0,11,0.8064516129,32,2.346041056
608400,2193,1074,48.97400821,33,1.504787962,0,0,763,34.79252166,81,3.693570451,131,5.973552212,111,5.061559508
608501,1735,1259,72.5648415,11,0.6340057637,0,0,323,18.6167147,14,0.8069164265,81,4.668587896,47,2.708933718
608502,1178,725,61.54499151,0,0,20,1.697792869,365,30.98471986,10,0.8488964346,31,2.631578947,27,2.292020374
608600,1749,929,53.11606632,38,2.172670097,0,0,625,35.73470555,0,0,76,4.345340194,81,4.631217839
608700,2679,1848,68.98096305,37,1.381112355,0,0,606,22.62038074,0,0,45,1.679731243,143,5.337812617
608800,2110,1453,68.86255924,17,0.8056872038,12,0.5687203791,628,29.76303318,0,0,0,0,0,0
608900,2938,1931,65.72498298,51,1.735874745,17,0.5786249149,743,25.28931246,70,2.382573179,43,1.463580667,83,2.825051055
609000,949,759,79.97892518,26,2.739726027,3,0.3161222339,123,12.96101159,0,0,26,2.739726027,12,1.264488936
609100,566,413,72.96819788,5,0.8833922261,0,0,84,14.8409894,0,0,23,4.06360424,41,7.243816254
609201,1532,1218,79.50391645,16,1.044386423,0,0,249,16.25326371,0,0,10,0.6527415144,39,2.545691906
609202,1922,1537,79.96878252,48,2.497398543,0,0,242,12.59105099,10,0.5202913632,49,2.54942768,36,1.873048907
609300,1218,1052,86.37110016,29,2.380952381,0,0,108,8.866995074,0,0,10,0.8210180624,19,1.559934319
609400,1122,1028,91.62210339,0,0,0,0,70,6.23885918,0,0,0,0,24,2.139037433
609500,1742,1411,80.99885189,0,0,0,0,270,15.49942595,0,0,29,1.664753157,32,1.836969001
609601,1177,927,78.7595582,0,0,0,0,197,16.73746814,0,0,9,0.7646559048,44,3.738317757
609602,668,574,85.92814371,0,0,0,0,78,11.67664671,0,0,0,0,16,2.395209581
609603,1989,1646,82.75515334,0,0,13,0.6535947712,273,13.7254902,0,0,0,0,57,2.865761689
609700,1626,1466,90.1599016,19,1.168511685,0,0,71,4.366543665,0,0,25,1.537515375,45,2.767527675
609800,1704,1483,87.03051643,8,0.4694835681,0,0,143,8.392018779,0,0,47,2.758215962,23,1.349765258
609900,1087,967,88.96044158,0,0,0,0,52,4.783808648,0,0,34,3.127874885,34,3.127874885
610000,2063,1631,79.05962191,9,0.4362578769,0,0,251,12.16674746,0,0,89,4.314105671,83,4.023267087
610100,934,695,74.4111349,25,2.676659529,21,2.248394004,47,5.032119914,0,0,126,13.49036403,20,2.141327623
610201,1779,955,53.68184373,82,4.609331085,42,2.360876897,195,10.96121417,0,0,444,24.95784148,61,3.428892636
610202,1052,641,60.93155894,24,2.281368821,11,1.045627376,196,18.63117871,0,0,146,13.878327,34,3.231939163
610203,1048,489,46.66030534,17,1.622137405,20,1.908396947,59,5.629770992,45,4.29389313,389,37.11832061,29,2.767175573
610302,1000,611,61.1,13,1.3,6,0.6,139,13.9,27,2.7,160,16,44,4.4
610303,3274,1750,53.45143555,10,0.3054367746,0,0,1347,41.14233354,0,0,97,2.962736714,70,2.138057422
610304,1886,1208,64.05090138,64,3.393425239,0,0,517,27.41251326,0,0,43,2.279957582,54,2.863202545
610400,1763,863,48.9506523,129,7.317073171,28,1.588201929,95,5.388542258,43,2.43902439,527,29.89222915,78,4.424276801
610500,1366,748,54.75841874,8,0.5856515373,6,0.439238653,130,9.516837482,17,1.244509517,403,29.50219619,54,3.953147877
610601,1645,765,46.50455927,21,1.276595745,0,0,210,12.76595745,0,0,616,37.44680851,33,2.006079027
610602,1200,865,72.08333333,0,0,0,0,131,10.91666667,0,0,204,17,0,0
610700,2207,1661,75.26053466,16,0.7249660172,0,0,233,10.55731763,25,1.132759402,207,9.379247848,65,2.945174445
610800,1701,980,57.61316872,85,4.997060553,0,0,185,10.87595532,0,0,417,24.51499118,34,1.998824221
610900,2587,1337,51.68148434,32,1.236954001,44,1.700811751,277,10.70738307,0,0,862,33.3204484,35,1.352918438
611000,2353,1863,79.17552061,79,3.357416065,0,0,185,7.862303442,0,0,102,4.334891628,124,5.269868253
611100,2325,2099,90.27956989,0,0,0,0,184,7.913978495,0,0,0,0,42,1.806451613
611200,1061,942,88.78416588,0,0,0,0,32,3.01602262,0,0,46,4.335532516,41,3.864278982
611300,1971,1631,82.74987316,9,0.4566210046,0,0,196,9.944190766,0,0,67,3.399289701,68,3.450025368
611400,1402,1179,84.09415121,0,0,0,0,211,15.04992867,0,0,0,0,12,0.8559201141
611500,918,730,79.52069717,0,0,0,0,168,18.30065359,0,0,9,0.9803921569,11,1.198257081
611600,805,674,83.72670807,21,2.608695652,0,0,84,10.43478261,0,0,10,1.242236025,16,1.98757764
611700,1415,467,33.00353357,361,25.51236749,36,2.544169611,71,5.017667845,75,5.300353357,392,27.70318021,13,0.9187279152
611800,855,243,28.42105263,200,23.39181287,13,1.520467836,12,1.403508772,102,11.92982456,255,29.8245614,30,3.50877193
611900,2604,823,31.60522273,475,18.24116743,0,0,197,7.565284178,145,5.568356375,750,28.80184332,214,8.21812596
612000,1587,430,27.09514808,332,20.9199748,0,0,20,1.260239445,177,11.15311909,571,35.97983617,57,3.59168242
612100,2823,1366,48.38823946,279,9.883103082,0,0,229,8.111937655,264,9.351753454,626,22.17499114,59,2.089975204
612500,1787,1497,83.77168439,20,1.11919418,0,0,189,10.576385,0,0,15,0.8393956351,66,3.693340795
612600,2073,1661,80.12542209,0,0,0,0,350,16.88374337,0,0,48,2.315484805,14,0.6753497347
612700,772,701,90.80310881,0,0,0,0,60,7.772020725,0,0,7,0.9067357513,4,0.518134715
612800,1036,937,90.44401544,0,0,0,0,59,5.694980695,0,0,0,0,40,3.861003861
612900,1718,1352,78.69615832,17,0.9895227008,0,0,319,18.56810244,0,0,13,0.75669383,17,0.9895227008
613000,1395,1088,77.99283154,0,0,0,0,292,20.93189964,0,0,0,0,15,1.075268817
613200,2603,2299,88.32116788,15,0.5762581637,0,0,113,4.341144833,0,0,100,3.841721091,76,2.919708029
613300,979,858,87.64044944,0,0,0,0,57,5.82226762,0,0,33,3.370786517,31,3.166496425
613400,1117,1044,93.46463742,0,0,0,0,43,3.849597135,0,0,9,0.8057296329,21,1.88003581
613501,1604,1374,85.66084788,11,0.6857855362,0,0,51,3.179551122,0,0,125,7.793017456,43,2.680798005
613502,2280,2031,89.07894737,0,0,0,0,120,5.263157895,0,0,90,3.947368421,39,1.710526316
613600,2288,2086,91.17132867,0,0,0,0,60,2.622377622,0,0,119,5.201048951,23,1.005244755
613700,3646,2974,81.56884257,0,0,0,0,195,5.348326934,0,0,310,8.502468459,167,4.580362041
613800,1441,1363,94.5870923,5,0.346981263,9,0.6245662734,11,0.7633587786,16,1.110340042,21,1.457321305,16,1.110340042
613900,2112,1624,76.89393939,46,2.178030303,65,3.077651515,329,15.57765152,0,0,5,0.2367424242,43,2.035984848
614000,1761,767,43.55479841,35,1.987507098,0,0,768,43.61158433,12,0.6814310051,89,5.053946621,90,5.110732538
984300,0,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!
990100,0,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!
101,2379,2032,85.41403951,107,4.497688104,0,0,98,4.11937789,0,0,79,3.320722993,63,2.648171501
102,2268,1872,82.53968254,0,0,47,2.072310406,168,7.407407407,0,0,146,6.437389771,35,1.543209877
103,1226,1114,90.86460033,0,0,18,1.468189233,33,2.691680261,0,0,10,0.8156606852,51,4.159869494
200,2080,1724,82.88461538,31,1.490384615,24,1.153846154,112,5.384615385,0,0,178,8.557692308,11,0.5288461538
301,1294,947,73.18392581,16,1.236476043,0,0,67,5.177743431,0,0,190,14.68315301,74,5.7187017
302,1826,1379,75.52026287,53,2.902519168,15,0.8214676889,66,3.614457831,0,0,275,15.06024096,38,2.081051479
400,2560,2160,84.375,0,0,17,0.6640625,232,9.0625,0,0,120,4.6875,31,1.2109375
501,1409,1341,95.17388219,6,0.4258339248,0,0,54,3.832505323,0,0,0,0,8,0.5677785664
502,2455,2311,94.13441955,33,1.344195519,0,0,88,3.584521385,0,0,23,0.9368635438,0,0
600,2220,2024,91.17117117,27,1.216216216,16,0.7207207207,35,1.576576577,0,0,65,2.927927928,53,2.387387387
700,2097,1831,87.31521221,22,1.049117787,3,0.1430615165,38,1.812112542,0,0,153,7.296137339,50,2.384358608
801,1102,760,68.96551724,29,2.631578947,10,0.9074410163,38,3.448275862,0,0,216,19.60072595,49,4.44646098
804,1997,1576,78.91837757,57,2.854281422,28,1.402103155,16,0.8012018027,0,0,268,13.4201302,52,2.603905859
900,1799,1327,73.76320178,21,1.167315175,20,1.111728738,52,2.890494719,0,0,329,18.28793774,50,2.779321845
1000,2889,2401,83.10834199,48,1.661474559,0,0,98,3.392177224,0,0,181,6.265143648,161,5.572862582
1101,1601,1174,73.32916927,17,1.061836352,8,0.4996876952,33,2.061211743,0,0,256,15.99000625,113,7.058088695
1102,1359,908,66.8138337,24,1.766004415,36,2.649006623,87,6.401766004,0,0,282,20.75055188,22,1.61883738
1203,1227,1087,88.59005705,9,0.7334963325,0,0,52,4.23797881,0,0,71,5.786471068,8,0.65199674
1206,1636,1172,71.63814181,36,2.200488998,0,0,76,4.645476773,0,0,292,17.84841076,60,3.667481663
1208,1678,1441,85.87604291,35,2.085816448,36,2.145411204,45,2.681764005,0,0,105,6.257449344,16,0.9535160906
1304,2910,2376,81.64948454,0,0,39,1.340206186,180,6.18556701,0,0,205,7.04467354,110,3.780068729
1306,1525,1406,92.19672131,21,1.37704918,12,0.7868852459,43,2.819672131,0,0,17,1.114754098,26,1.704918033
1402,1425,1392,97.68421053,7,0.4912280702,0,0,0,0,0,0,9,0.6315789474,17,1.192982456
1500,1205,1144,94.93775934,0,0,0,0,33,2.738589212,0,0,12,0.9958506224,16,1.32780083
1601,1887,1508,79.91520933,0,0,44,2.331743508,58,3.073661897,0,0,198,10.49284579,79,4.186539481
1604,2126,1706,80.24459078,0,0,13,0.611476952,90,4.233301976,0,0,268,12.60583255,49,2.304797742
1704,1113,850,76.37017071,29,2.60557053,0,0,57,5.121293801,0,0,140,12.57861635,37,3.324348607
1706,1861,1649,88.60827512,33,1.773240193,0,0,39,2.095647501,0,0,131,7.039226222,9,0.4836109618
1800,342,312,91.22807018,2,0.5847953216,4,1.169590643,5,1.461988304,0,0,11,3.216374269,8,2.339181287
1901,2685,2441,90.91247672,30,1.117318436,48,1.787709497,19,0.7076350093,0,0,83,3.091247672,64,2.383612663
1903,2528,2263,89.51740506,2,0.07911392405,0,0,62,2.452531646,0,0,164,6.487341772,37,1.463607595
1905,1048,993,94.7519084,0,0,0,0,6,0.572519084,14,1.335877863,17,1.622137405,18,1.717557252
1906,2261,1904,84.21052632,0,0,145,6.413091552,113,4.997788589,0,0,34,1.503759398,65,2.874834144
2005,1879,1675,89.14316126,51,2.714209686,65,3.459286855,27,1.43693454,0,0,29,1.543374135,32,1.703033528
2006,880,750,85.22727273,14,1.590909091,14,1.590909091,47,5.340909091,0,0,42,4.772727273,13,1.477272727
2007,3801,3301,86.84556696,29,0.7629571165,0,0,291,7.655880032,0,0,144,3.788476717,36,0.9471191792
2008,2220,1843,83.01801802,12,0.5405405405,53,2.387387387,78,3.513513514,65,2.927927928,74,3.333333333,95,4.279279279
2009,1320,1198,90.75757576,14,1.060606061,0,0,54,4.090909091,0,0,42,3.181818182,12,0.9090909091
2010,1543,1366,88.52883992,6,0.388852884,0,0,68,4.406999352,0,0,62,4.018146468,41,2.657161374
2011,1703,1267,74.39812096,69,4.051673517,15,0.8807985907,112,6.576629477,0,0,154,9.042865531,86,5.04991192
2012,1255,1099,87.56972112,5,0.3984063745,15,1.195219124,75,5.976095618,0,0,0,0,61,4.860557769
2013,978,896,91.61554192,0,0,7,0.7157464213,27,2.760736196,0,0,33,3.374233129,15,1.533742331
2101,1267,982,77.50591949,32,2.525651144,23,1.81531176,15,1.183898974,0,0,182,14.36464088,33,2.604577743
2102,778,664,85.3470437,13,1.670951157,0,0,5,0.6426735219,0,0,73,9.383033419,23,2.956298201
2103,1521,984,64.69428008,19,1.249178172,32,2.103879027,150,9.861932939,5,0.328731098,306,20.1183432,25,1.64365549
2205,1360,1001,73.60294118,23,1.691176471,8,0.5882352941,75,5.514705882,0,0,234,17.20588235,19,1.397058824
2206,1542,1252,81.19325551,38,2.464332036,6,0.3891050584,71,4.604409857,0,0,118,7.652399481,57,3.696498054
2209,876,614,70.0913242,12,1.369863014,0,0,30,3.424657534,0,0,191,21.80365297,29,3.310502283
2210,1550,1093,70.51612903,30,1.935483871,0,0,195,12.58064516,11,0.7096774194,191,12.32258065,30,1.935483871
2211,2059,1562,75.86206897,55,2.671199611,0,0,76,3.69111219,0,0,239,11.60757649,127,6.168042739
2303,1381,1061,76.82838523,0,0,10,0.7241129616,49,3.548153512,0,0,238,17.23388849,23,1.665459812
2304,1346,1025,76.15156018,6,0.4457652303,0,0,64,4.754829123,0,0,238,17.6820208,13,0.9658246657
2305,1501,1145,76.28247835,27,1.798800799,0,0,51,3.397734843,0,0,242,16.12258494,36,2.398401066
2306,2502,1842,73.62110312,0,0,0,0,183,7.314148681,0,0,405,16.18705036,72,2.877697842
2402,3337,2478,74.25831585,109,3.266406952,73,2.187593647,213,6.382978723,0,0,373,11.17770453,91,2.7270003
2403,1469,1091,74.26820967,0,0,0,0,0,0,0,0,341,23.21307012,37,2.518720218
2404,1763,1245,70.61826432,10,0.5672149745,2,0.1134429949,56,3.176403857,9,0.510493477,414,23.48269994,27,1.531480431
2502,2031,1445,71.14721812,12,0.5908419498,21,1.033973412,147,7.237813885,0,0,336,16.54357459,70,3.44657804
2604,31,16,51.61290323,3,9.677419355,0,0,12,38.70967742,0,0,0,0,0,0
2606,956,657,68.72384937,104,10.87866109,0,0,27,2.824267782,25,2.615062762,26,2.719665272,117,12.23849372
2702,2272,1447,63.68838028,127,5.589788732,11,0.4841549296,25,1.100352113,20,0.8802816901,562,24.73591549,80,3.521126761
2703,1463,1019,69.65140123,23,1.572112098,56,3.827751196,23,1.572112098,0,0,226,15.44771018,116,7.928913192
2705,1479,1111,75.11832319,63,4.259634888,17,1.149425287,64,4.327248141,0,0,166,11.22379986,58,3.921568627
2706,1908,1298,68.0293501,35,1.834381551,12,0.6289308176,48,2.51572327,0,0,467,24.47589099,48,2.51572327
2707,943,731,77.51855779,37,3.923647932,17,1.802757158,30,3.181336161,0,0,50,5.302226935,78,8.271474019
2708,1050,865,82.38095238,9,0.8571428571,41,3.904761905,26,2.476190476,0,0,58,5.523809524,51,4.857142857
2802,2466,1811,73.43876723,144,5.839416058,99,4.01459854,100,4.055150041,0,0,203,8.231954582,109,4.420113544
2806,799,650,81.35168961,32,4.005006258,15,1.877346683,6,0.7509386733,0,0,76,9.511889862,20,2.503128911
2808,2625,2019,76.91428571,108,4.114285714,38,1.447619048,81,3.085714286,21,0.8,227,8.647619048,131,4.99047619
2809,1627,1362,83.71235403,64,3.93362016,28,1.72095882,25,1.536570375,0,0,79,4.855562385,69,4.240934235
2906,1309,1146,87.54774637,28,2.139037433,0,0,82,6.264323911,0,0,37,2.82658518,16,1.222307105
2907,1513,1287,85.06278916,0,0,10,0.6609385327,136,8.988764045,0,0,35,2.313284865,45,2.974223397
2909,1661,1351,81.33654425,15,0.9030704395,0,0,143,8.609271523,0,0,117,7.043949428,35,2.107164359
2913,1453,1377,94.76944253,7,0.481761872,0,0,41,2.821748107,0,0,0,0,28,1.927047488
2914,1278,1104,86.38497653,0,0,8,0.6259780908,119,9.3114241,0,0,47,3.677621283,0,0
2915,287,185,64.45993031,13,4.529616725,6,2.090592334,19,6.620209059,0,0,20,6.968641115,44,15.33101045
2922,841,517,61.4744352,18,2.140309156,0,0,194,23.06777646,14,1.664684899,57,6.77764566,41,4.875148633
2924,1441,1007,69.88202637,19,1.318528799,0,0,226,15.68355309,0,0,91,6.315058987,98,6.800832755
2926,1835,1254,68.33787466,108,5.885558583,14,0.7629427793,174,9.482288828,0,0,213,11.60762943,72,3.923705722
2928,1303,806,61.85725249,35,2.686108979,0,0,213,16.34689179,0,0,52,3.990790483,197,15.11895625
2930,2935,2080,70.86882453,30,1.022146508,0,0,272,9.26746167,0,0,478,16.28620102,75,2.555366269
2932,758,598,78.89182058,0,0,1,0.1319261214,73,9.63060686,0,0,67,8.839050132,19,2.506596306
3001,2225,1369,61.52808989,96,4.314606742,21,0.9438202247,230,10.33707865,0,0,373,16.76404494,136,6.112359551
3004,1612,1326,82.25806452,28,1.736972705,0,0,73,4.52853598,0,0,129,8.00248139,56,3.473945409
3005,1519,1052,69.25608953,17,1.11915734,0,0,131,8.624094799,0,0,273,17.97235023,46,3.028308097
3007,1393,1334,95.76453697,0,0,0,0,20,1.435750179,0,0,29,2.08183776,10,0.7178750897
3102,1153,909,78.8378144,127,11.01474415,0,0,28,2.428447528,0,0,69,5.984388552,20,1.734605377
980000,0,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!
980100,0,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!
990000,0,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!
500100,2425,968,39.91752577,47,1.93814433,0,0,696,28.70103093,0,0,667,27.50515464,47,1.93814433
500200,2086,1001,47.98657718,129,6.184084372,20,0.9587727709,455,21.81208054,0,0,370,17.73729626,111,5.321188878
500300,1486,845,56.8640646,92,6.191117093,17,1.144010767,242,16.28532974,0,0,124,8.344549125,166,11.17092867
500400,1012,756,74.70355731,34,3.359683794,12,1.185770751,55,5.434782609,0,0,141,13.93280632,14,1.383399209
500500,2031,1472,72.47661251,24,1.1816839,0,0,386,19.00541605,0,0,121,5.957656327,28,1.378631216
500600,2422,1491,61.56069364,186,7.679603633,85,3.509496284,375,15.48307184,0,0,161,6.647398844,124,5.119735756
500800,1862,1006,54.02792696,100,5.37056928,0,0,516,27.71213749,0,0,179,9.613319012,61,3.276047261
500901,2090,949,45.40669856,217,10.38277512,0,0,694,33.20574163,10,0.4784688995,179,8.564593301,41,1.961722488
500902,572,168,29.37062937,13,2.272727273,6,1.048951049,252,44.05594406,0,0,100,17.48251748,33,5.769230769
501000,2029,698,34.40118285,237,11.68063085,0,0,452,22.27698374,29,1.429275505,414,20.40413997,199,9.807787087
501101,1915,877,45.79634465,162,8.459530026,0,0,516,26.94516971,11,0.5744125326,260,13.5770235,89,4.647519582
501102,1352,733,54.21597633,37,2.736686391,0,0,179,13.23964497,0,0,324,23.96449704,79,5.843195266
501200,1309,618,47.21161192,78,5.958747135,47,3.59052712,195,14.89686784,0,0,362,27.65469824,9,0.6875477464
501300,1184,704,59.45945946,79,6.672297297,34,2.871621622,198,16.72297297,0,0,130,10.97972973,39,3.293918919
501401,1032,316,30.62015504,49,4.748062016,0,0,184,17.82945736,0,0,417,40.40697674,66,6.395348837
501402,911,368,40.39517014,23,2.524698134,0,0,109,11.96487377,57,6.256860593,344,37.76070252,10,1.097694841
501501,1305,371,28.42911877,23,1.762452107,16,1.22605364,382,29.27203065,0,0,505,38.69731801,8,0.6130268199
501502,1205,526,43.65145228,11,0.9128630705,22,1.825726141,198,16.43153527,0,0,415,34.43983402,33,2.738589212
501600,2351,1193,50.7443641,58,2.467035304,68,2.892386219,351,14.9298171,46,1.956614207,534,22.71373883,101,4.296044236
501700,1305,593,45.44061303,21,1.609195402,15,1.149425287,42,3.218390805,0,0,582,44.59770115,52,3.98467433
501800,1773,1209,68.18950931,34,1.917653694,16,0.9024252679,152,8.573040045,8,0.451212634,334,18.83812747,20,1.128031585
501900,2704,1427,52.77366864,158,5.843195266,17,0.6286982249,627,23.18786982,0,0,293,10.83579882,182,6.730769231
502001,2072,1093,52.75096525,92,4.44015444,6,0.2895752896,224,10.81081081,12,0.5791505792,517,24.95173745,128,6.177606178
502002,1656,784,47.34299517,96,5.797101449,9,0.5434782609,150,9.057971014,0,0,544,32.85024155,73,4.40821256
502101,1941,1375,70.83977331,12,0.6182380216,20,1.030396703,409,21.07161257,15,0.772797527,53,2.730551262,57,2.936630603
502102,2638,1566,59.3631539,169,6.406368461,0,0,443,16.79302502,0,0,418,15.84533738,42,1.592115239
502201,3125,1750,56,277,8.864,0,0,636,20.352,0,0,227,7.264,235,7.52
502202,1426,1109,77.76998597,0,0,31,2.173913043,168,11.78120617,0,0,69,4.838709677,49,3.436185133
502301,1365,1056,77.36263736,19,1.391941392,9,0.6593406593,127,9.304029304,0,0,82,6.007326007,72,5.274725275
502302,1290,955,74.03100775,27,2.093023256,9,0.6976744186,116,8.992248062,0,0,124,9.612403101,59,4.573643411
502400,2766,2265,81.88720174,65,2.349963847,0,0,270,9.761388286,0,0,124,4.483007954,42,1.518438178
502500,2449,1983,80.97182523,45,1.837484688,56,2.286647611,244,9.963250306,0,0,26,1.06165782,95,3.879134341
502601,1185,1049,88.52320675,0,0,0,0,115,9.70464135,0,0,11,0.9282700422,10,0.8438818565
502603,967,777,80.3516029,0,0,6,0.620475698,113,11.68562565,0,0,43,4.446742503,28,2.895553257
502604,2056,1535,74.65953307,74,3.59922179,24,1.167315175,368,17.89883268,0,0,8,0.3891050584,47,2.285992218
502701,1951,1356,69.50281907,105,5.381855459,31,1.588928754,252,12.9164531,0,0,101,5.176832394,106,5.433111225
502702,3034,2188,72.11601846,24,0.7910349374,0,0,647,21.32498352,0,0,101,3.328938695,74,2.43902439
502800,1404,1061,75.56980057,8,0.5698005698,49,3.49002849,224,15.95441595,0,0,0,0,62,4.415954416
502901,2244,1682,74.95543672,63,2.807486631,0,0,351,15.64171123,0,0,113,5.035650624,35,1.559714795
502902,2739,2022,73.82256298,0,0,63,2.300109529,527,19.24059876,0,0,0,0,127,4.636728733
502903,1938,1587,81.88854489,37,1.909184727,7,0.3611971104,203,10.4747162,0,0,31,1.599587203,73,3.766769866
502906,1559,1116,71.58434894,31,1.988454137,0,0,346,22.19371392,0,0,32,2.052597819,34,2.180885183
502907,1299,996,76.6743649,11,0.8468052348,0,0,197,15.16551193,14,1.077752117,29,2.232486528,52,4.003079292
502908,2366,1790,75.65511412,42,1.775147929,0,0,382,16.14539307,0,0,63,2.662721893,89,3.761622992
502909,2055,1477,71.87347932,106,5.158150852,4,0.1946472019,252,12.26277372,1,0.04866180049,97,4.720194647,118,5.742092457
502910,1375,1042,75.78181818,0,0,0,0,215,15.63636364,0,0,71,5.163636364,47,3.418181818
503001,1613,1373,85.12089275,0,0,0,0,147,9.113453193,0,0,32,1.983880967,61,3.781773094
503002,1245,1027,82.48995984,56,4.497991968,0,0,142,11.40562249,0,0,11,0.8835341365,9,0.7228915663
503003,1840,1318,71.63043478,46,2.5,0,0,243,13.20652174,14,0.7608695652,61,3.315217391,158,8.586956522
503105,765,77,10.06535948,0,0,0,0,568,74.24836601,10,1.307189542,103,13.46405229,7,0.9150326797
503108,2896,1563,53.97099448,67,2.313535912,21,0.7251381215,804,27.76243094,24,0.8287292818,308,10.63535912,109,3.763812155
503110,1146,232,20.2443281,0,0,0,0,392,34.20593368,0,0,485,42.32111693,37,3.228621291
503111,1112,225,20.23381295,39,3.507194245,10,0.8992805755,531,47.75179856,0,0,298,26.79856115,9,0.809352518
503112,1488,576,38.70967742,128,8.602150538,10,0.6720430108,381,25.60483871,0,0,339,22.78225806,54,3.629032258
503113,1311,496,37.83371472,75,5.720823799,0,0,108,8.23798627,0,0,616,46.9870328,16,1.22044241
503115,2698,1576,58.41363973,66,2.446256486,0,0,709,26.27872498,0,0,169,6.263899185,178,6.597479615
503116,2261,1116,49.35869084,99,4.378593543,51,2.255639098,742,32.81733746,0,0,123,5.440070765,130,5.749668288
503117,770,124,16.1038961,9,1.168831169,8,1.038961039,350,45.45454545,17,2.207792208,236,30.64935065,26,3.376623377
503118,1696,476,28.06603774,114,6.721698113,7,0.4127358491,670,39.50471698,0,0,397,23.40801887,32,1.886792453
503121,1403,550,39.20171062,41,2.922309337,42,2.993585175,219,15.60940841,0,0,478,34.06985032,73,5.203136137
503122,1208,265,21.93708609,111,9.188741722,81,6.705298013,464,38.41059603,0,0,234,19.37086093,53,4.387417219
503123,1653,883,53.41802783,77,4.658197217,0,0,360,21.77858439,0,0,237,14.33756806,96,5.807622505
503204,2282,959,42.02453988,102,4.469763365,17,0.7449605609,713,31.24452235,69,3.023663453,344,15.07449606,78,3.418054338
503207,1062,158,14.87758945,38,3.578154426,19,1.789077213,721,67.89077213,9,0.8474576271,63,5.93220339,54,5.084745763
503208,888,378,42.56756757,46,5.18018018,0,0,249,28.04054054,12,1.351351351,167,18.80630631,36,4.054054054
503210,972,326,33.53909465,16,1.646090535,0,0,502,51.64609053,0,0,106,10.90534979,22,2.263374486
503211,1162,351,30.20654045,59,5.077452668,0,0,584,50.25817556,9,0.7745266781,96,8.2616179,63,5.421686747
503212,989,248,25.07583418,42,4.246713852,11,1.11223458,570,57.63397371,0,0,49,4.954499494,69,6.976744186
