GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17,HC05_EST_VC17,HC05_MOE_VC17,HC06_EST_VC17,HC06_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC05_EST_VC18,HC05_MOE_VC18,HC06_EST_VC18,HC06_MOE_VC18
Id,Id2,Geography,Total; Estimate; Percent high school graduate or higher,Total; Margin of Error; Percent high school graduate or higher,Percent; Estimate; Percent high school graduate or higher,Percent; Margin of Error; Percent high school graduate or higher,Male; Estimate; Percent high school graduate or higher,Male; Margin of Error; Percent high school graduate or higher,Percent Male; Estimate; Percent high school graduate or higher,Percent Male; Margin of Error; Percent high school graduate or higher,Female; Estimate; Percent high school graduate or higher,Female; Margin of Error; Percent high school graduate or higher,Percent Female; Estimate; Percent high school graduate or higher,Percent Female; Margin of Error; Percent high school graduate or higher,Total; Estimate; Percent bachelor's degree or higher,Total; Margin of Error; Percent bachelor's degree or higher,Percent; Estimate; Percent bachelor's degree or higher,Percent; Margin of Error; Percent bachelor's degree or higher,Male; Estimate; Percent bachelor's degree or higher,Male; Margin of Error; Percent bachelor's degree or higher,Percent Male; Estimate; Percent bachelor's degree or higher,Percent Male; Margin of Error; Percent bachelor's degree or higher,Female; Estimate; Percent bachelor's degree or higher,Female; Margin of Error; Percent bachelor's degree or higher,Percent Female; Estimate; Percent bachelor's degree or higher,Percent Female; Margin of Error; Percent bachelor's degree or higher
1400000US06037460501,06037460501,"Census Tract 4605.01, Los Angeles County, California",(X),(X),97.5,1.6,(X),(X),98.3,1.5,(X),(X),96.8,2.1,(X),(X),77.9,3.9,(X),(X),81.6,4.9,(X),(X),74.4,5.3
1400000US06037460502,06037460502,"Census Tract 4605.02, Los Angeles County, California",(X),(X),97.8,1.5,(X),(X),98.2,1.9,(X),(X),97.5,2.2,(X),(X),72.9,6.0,(X),(X),78.5,7.0,(X),(X),67.8,6.8
1400000US06037460600,06037460600,"Census Tract 4606, Los Angeles County, California",(X),(X),98.5,1.3,(X),(X),99.3,1.0,(X),(X),97.8,2.2,(X),(X),77.6,5.4,(X),(X),79.6,6.3,(X),(X),75.7,6.8
1400000US06037460700,06037460700,"Census Tract 4607, Los Angeles County, California",(X),(X),97.7,1.7,(X),(X),96.8,3.0,(X),(X),98.4,1.6,(X),(X),72.6,6.4,(X),(X),76.3,8.1,(X),(X),69.6,6.8
1400000US06037460800,06037460800,"Census Tract 4608, Los Angeles County, California",(X),(X),98.5,1.3,(X),(X),99.1,1.4,(X),(X),98.0,2.2,(X),(X),79.4,4.8,(X),(X),86.7,4.9,(X),(X),72.9,6.0
1400000US06037460900,06037460900,"Census Tract 4609, Los Angeles County, California",(X),(X),79.1,5.9,(X),(X),74.8,9.0,(X),(X),83.5,4.3,(X),(X),29.0,5.4,(X),(X),21.0,5.9,(X),(X),37.1,8.4
1400000US06037461000,06037461000,"Census Tract 4610, Los Angeles County, California",(X),(X),77.3,5.9,(X),(X),77.2,7.3,(X),(X),77.5,7.0,(X),(X),21.3,4.7,(X),(X),16.1,5.6,(X),(X),25.9,6.8
1400000US06037461100,06037461100,"Census Tract 4611, Los Angeles County, California",(X),(X),84.3,6.8,(X),(X),85.2,8.6,(X),(X),83.5,6.5,(X),(X),37.2,6.5,(X),(X),31.4,8.1,(X),(X),42.4,6.8
1400000US06037461200,06037461200,"Census Tract 4612, Los Angeles County, California",(X),(X),96.4,1.8,(X),(X),98.1,1.7,(X),(X),95.0,2.7,(X),(X),62.6,5.8,(X),(X),62.8,7.4,(X),(X),62.4,7.3
1400000US06037461300,06037461300,"Census Tract 4613, Los Angeles County, California",(X),(X),87.0,5.0,(X),(X),89.7,5.6,(X),(X),84.5,6.0,(X),(X),51.5,6.4,(X),(X),53.3,8.6,(X),(X),49.8,7.0
1400000US06037461400,06037461400,"Census Tract 4614, Los Angeles County, California",(X),(X),88.7,3.5,(X),(X),83.4,6.3,(X),(X),92.5,4.2,(X),(X),45.1,5.6,(X),(X),33.8,8.9,(X),(X),53.2,6.8
1400000US06037461501,06037461501,"Census Tract 4615.01, Los Angeles County, California",(X),(X),88.4,4.0,(X),(X),87.3,5.9,(X),(X),89.3,4.1,(X),(X),35.4,5.1,(X),(X),38.6,8.1,(X),(X),32.6,5.9
1400000US06037461502,06037461502,"Census Tract 4615.02, Los Angeles County, California",(X),(X),70.2,5.3,(X),(X),68.6,6.7,(X),(X),71.7,5.9,(X),(X),18.9,3.9,(X),(X),19.0,5.8,(X),(X),18.8,3.8
1400000US06037461600,06037461600,"Census Tract 4616, Los Angeles County, California",(X),(X),69.5,6.2,(X),(X),69.2,7.0,(X),(X),69.8,7.6,(X),(X),24.6,4.0,(X),(X),21.7,4.7,(X),(X),27.2,4.8
1400000US06037461700,06037461700,"Census Tract 4617, Los Angeles County, California",(X),(X),99.2,0.8,(X),(X),98.8,1.4,(X),(X),99.5,0.9,(X),(X),70.5,5.6,(X),(X),78.4,5.3,(X),(X),63.6,8.0
1400000US06037461901,06037461901,"Census Tract 4619.01, Los Angeles County, California",(X),(X),74.2,5.8,(X),(X),76.4,7.3,(X),(X),71.9,7.4,(X),(X),28.0,5.0,(X),(X),28.7,7.2,(X),(X),27.4,6.5
1400000US06037461902,06037461902,"Census Tract 4619.02, Los Angeles County, California",(X),(X),95.6,3.3,(X),(X),97.6,3.4,(X),(X),93.1,6.1,(X),(X),59.3,8.8,(X),(X),58.2,11.0,(X),(X),60.6,10.5
1400000US06037462001,06037462001,"Census Tract 4620.01, Los Angeles County, California",(X),(X),62.5,7.5,(X),(X),64.3,8.2,(X),(X),60.4,9.3,(X),(X),20.1,4.3,(X),(X),19.7,5.3,(X),(X),20.5,6.5
1400000US06037462002,06037462002,"Census Tract 4620.02, Los Angeles County, California",(X),(X),57.3,7.3,(X),(X),61.3,10.5,(X),(X),53.9,8.4,(X),(X),13.3,4.4,(X),(X),15.4,5.5,(X),(X),11.6,5.9
1400000US06037462100,06037462100,"Census Tract 4621, Los Angeles County, California",(X),(X),70.1,6.9,(X),(X),65.9,10.3,(X),(X),73.5,6.9,(X),(X),32.2,5.8,(X),(X),36.1,8.8,(X),(X),29.1,6.1
1400000US06037462201,06037462201,"Census Tract 4622.01, Los Angeles County, California",(X),(X),83.0,6.7,(X),(X),84.5,8.7,(X),(X),81.8,6.4,(X),(X),42.4,8.0,(X),(X),50.3,11.1,(X),(X),36.5,7.5
1400000US06037462202,06037462202,"Census Tract 4622.02, Los Angeles County, California",(X),(X),96.6,2.7,(X),(X),98.1,2.6,(X),(X),95.4,4.5,(X),(X),68.5,9.7,(X),(X),70.0,13.0,(X),(X),67.5,11.6
1400000US06037462301,06037462301,"Census Tract 4623.01, Los Angeles County, California",(X),(X),82.4,4.5,(X),(X),83.3,6.7,(X),(X),81.6,5.2,(X),(X),30.4,5.6,(X),(X),32.6,9.1,(X),(X),28.5,6.0
1400000US06037462302,06037462302,"Census Tract 4623.02, Los Angeles County, California",(X),(X),96.1,2.2,(X),(X),97.9,1.6,(X),(X),94.0,4.8,(X),(X),67.0,6.4,(X),(X),65.5,8.2,(X),(X),69.0,8.1
1400000US06037462400,06037462400,"Census Tract 4624, Los Angeles County, California",(X),(X),91.4,2.8,(X),(X),92.8,4.3,(X),(X),90.3,3.7,(X),(X),52.6,4.5,(X),(X),55.1,7.8,(X),(X),50.6,5.2
1400000US06037462500,06037462500,"Census Tract 4625, Los Angeles County, California",(X),(X),91.8,3.3,(X),(X),94.7,3.3,(X),(X),89.7,4.5,(X),(X),57.5,7.9,(X),(X),61.2,10.5,(X),(X),54.8,8.0
1400000US06037462600,06037462600,"Census Tract 4626, Los Angeles County, California",(X),(X),92.6,3.0,(X),(X),92.4,3.3,(X),(X),92.7,4.7,(X),(X),62.6,6.9,(X),(X),66.5,7.9,(X),(X),59.4,8.0
1400000US06037462700,06037462700,"Census Tract 4627, Los Angeles County, California",(X),(X),86.6,4.3,(X),(X),87.3,5.5,(X),(X),85.8,5.2,(X),(X),42.1,7.7,(X),(X),44.8,9.3,(X),(X),39.4,8.6
1400000US06037462800,06037462800,"Census Tract 4628, Los Angeles County, California",(X),(X),87.2,5.7,(X),(X),83.7,8.1,(X),(X),90.0,4.8,(X),(X),43.1,7.4,(X),(X),42.7,9.9,(X),(X),43.4,9.9
1400000US06037462900,06037462900,"Census Tract 4629, Los Angeles County, California",(X),(X),90.7,3.5,(X),(X),89.4,4.8,(X),(X),92.1,3.8,(X),(X),54.1,4.9,(X),(X),55.6,7.7,(X),(X),52.6,5.7
1400000US06037463000,06037463000,"Census Tract 4630, Los Angeles County, California",(X),(X),96.0,2.1,(X),(X),96.3,2.7,(X),(X),95.8,2.6,(X),(X),67.0,6.2,(X),(X),74.6,7.5,(X),(X),61.4,7.2
1400000US06037463101,06037463101,"Census Tract 4631.01, Los Angeles County, California",(X),(X),84.9,5.2,(X),(X),87.9,4.6,(X),(X),81.7,7.1,(X),(X),39.8,5.0,(X),(X),33.6,5.2,(X),(X),46.2,7.1
1400000US06037463102,06037463102,"Census Tract 4631.02, Los Angeles County, California",(X),(X),88.2,4.4,(X),(X),90.4,5.3,(X),(X),86.3,4.8,(X),(X),45.7,5.9,(X),(X),48.4,9.0,(X),(X),43.5,7.3
1400000US06037463200,06037463200,"Census Tract 4632, Los Angeles County, California",(X),(X),96.5,2.2,(X),(X),95.0,3.5,(X),(X),97.7,2.1,(X),(X),50.8,6.2,(X),(X),53.2,8.3,(X),(X),48.8,8.3
1400000US06037463300,06037463300,"Census Tract 4633, Los Angeles County, California",(X),(X),94.5,4.2,(X),(X),96.9,3.8,(X),(X),91.8,5.4,(X),(X),73.8,5.9,(X),(X),78.6,7.2,(X),(X),68.2,7.6
1400000US06037463400,06037463400,"Census Tract 4634, Los Angeles County, California",(X),(X),96.7,1.9,(X),(X),96.4,2.8,(X),(X),97.0,1.7,(X),(X),67.5,6.6,(X),(X),64.7,9.9,(X),(X),70.0,6.6
1400000US06037463500,06037463500,"Census Tract 4635, Los Angeles County, California",(X),(X),99.4,0.8,(X),(X),99.9,0.4,(X),(X),99.0,1.5,(X),(X),75.7,5.6,(X),(X),81.2,6.5,(X),(X),70.1,7.9
1400000US06037463601,06037463601,"Census Tract 4636.01, Los Angeles County, California",(X),(X),99.2,0.8,(X),(X),99.4,1.1,(X),(X),99.0,1.3,(X),(X),73.1,6.0,(X),(X),74.7,8.0,(X),(X),71.9,7.8
1400000US06037463602,06037463602,"Census Tract 4636.02, Los Angeles County, California",(X),(X),95.8,2.5,(X),(X),95.7,3.4,(X),(X),95.9,3.8,(X),(X),68.0,7.0,(X),(X),71.6,8.5,(X),(X),64.6,9.4
1400000US06037463700,06037463700,"Census Tract 4637, Los Angeles County, California",(X),(X),95.8,2.4,(X),(X),93.8,4.6,(X),(X),97.5,2.3,(X),(X),65.5,6.8,(X),(X),65.1,8.6,(X),(X),65.8,9.1
1400000US06037463800,06037463800,"Census Tract 4638, Los Angeles County, California",(X),(X),98.1,1.4,(X),(X),96.6,2.8,(X),(X),99.5,0.8,(X),(X),74.0,5.4,(X),(X),72.8,7.4,(X),(X),75.1,6.5
1400000US06037463900,06037463900,"Census Tract 4639, Los Angeles County, California",(X),(X),92.8,3.6,(X),(X),89.9,6.2,(X),(X),95.4,2.4,(X),(X),65.8,5.1,(X),(X),69.4,7.1,(X),(X),62.5,6.7
1400000US06037464000,06037464000,"Census Tract 4640, Los Angeles County, California",(X),(X),97.4,1.5,(X),(X),98.6,1.6,(X),(X),96.4,2.1,(X),(X),75.5,4.8,(X),(X),80.1,6.0,(X),(X),71.8,6.8
1400000US06037464100,06037464100,"Census Tract 4641, Los Angeles County, California",(X),(X),97.1,1.9,(X),(X),97.8,2.5,(X),(X),96.5,3.1,(X),(X),72.6,6.8,(X),(X),80.6,7.4,(X),(X),65.9,9.2
1400000US06037464200,06037464200,"Census Tract 4642, Los Angeles County, California",(X),(X),96.7,1.6,(X),(X),98.2,1.3,(X),(X),95.3,2.3,(X),(X),74.3,4.3,(X),(X),83.7,4.7,(X),(X),66.3,5.6
1400000US06037480002,06037480002,"Census Tract 4800.02, Los Angeles County, California",(X),(X),93.4,2.9,(X),(X),94.2,3.4,(X),(X),92.7,3.6,(X),(X),58.2,5.1,(X),(X),56.1,7.9,(X),(X),60.1,7.7
1400000US06037480011,06037480011,"Census Tract 4800.11, Los Angeles County, California",(X),(X),84.5,4.7,(X),(X),86.0,7.5,(X),(X),83.1,4.3,(X),(X),36.4,4.8,(X),(X),39.1,6.9,(X),(X),34.0,5.5
1400000US06037480012,06037480012,"Census Tract 4800.12, Los Angeles County, California",(X),(X),91.6,3.1,(X),(X),95.7,2.4,(X),(X),87.7,5.0,(X),(X),47.7,6.7,(X),(X),51.5,8.4,(X),(X),44.1,7.4
1400000US06037480101,06037480101,"Census Tract 4801.01, Los Angeles County, California",(X),(X),88.8,4.7,(X),(X),84.1,8.6,(X),(X),92.6,4.3,(X),(X),37.1,5.8,(X),(X),41.3,8.3,(X),(X),33.6,7.3
1400000US06037480102,06037480102,"Census Tract 4801.02, Los Angeles County, California",(X),(X),85.5,4.2,(X),(X),87.1,5.3,(X),(X),84.1,5.5,(X),(X),39.0,6.8,(X),(X),36.3,8.6,(X),(X),41.4,7.1
1400000US06037480201,06037480201,"Census Tract 4802.01, Los Angeles County, California",(X),(X),89.9,4.9,(X),(X),91.4,6.1,(X),(X),88.5,5.0,(X),(X),54.5,5.2,(X),(X),51.9,6.7,(X),(X),56.8,6.5
1400000US06037480202,06037480202,"Census Tract 4802.02, Los Angeles County, California",(X),(X),97.5,1.6,(X),(X),98.0,1.8,(X),(X),97.0,2.3,(X),(X),60.8,6.1,(X),(X),65.4,6.9,(X),(X),57.0,7.7
1400000US06037480302,06037480302,"Census Tract 4803.02, Los Angeles County, California",(X),(X),84.7,3.5,(X),(X),89.5,3.7,(X),(X),80.0,5.7,(X),(X),39.2,5.1,(X),(X),46.0,6.7,(X),(X),32.6,6.7
1400000US06037480303,06037480303,"Census Tract 4803.03, Los Angeles County, California",(X),(X),88.0,4.5,(X),(X),90.6,5.0,(X),(X),85.5,6.1,(X),(X),37.2,7.5,(X),(X),40.9,9.6,(X),(X),33.8,8.9
1400000US06037480304,06037480304,"Census Tract 4803.04, Los Angeles County, California",(X),(X),79.5,5.1,(X),(X),87.0,6.2,(X),(X),74.7,6.2,(X),(X),28.9,5.7,(X),(X),30.2,7.9,(X),(X),28.1,6.1
1400000US06037480400,06037480400,"Census Tract 4804, Los Angeles County, California",(X),(X),91.9,5.0,(X),(X),91.1,5.7,(X),(X),92.5,5.2,(X),(X),52.5,7.2,(X),(X),56.6,9.3,(X),(X),49.4,8.5
1400000US06037480500,06037480500,"Census Tract 4805, Los Angeles County, California",(X),(X),97.0,2.3,(X),(X),99.3,1.1,(X),(X),94.9,3.9,(X),(X),72.8,6.1,(X),(X),75.2,8.6,(X),(X),70.8,6.8
1400000US06037480600,06037480600,"Census Tract 4806, Los Angeles County, California",(X),(X),95.2,2.2,(X),(X),96.7,2.5,(X),(X),93.9,2.9,(X),(X),59.7,5.1,(X),(X),62.2,7.7,(X),(X),57.5,5.8
1400000US06037480702,06037480702,"Census Tract 4807.02, Los Angeles County, California",(X),(X),96.7,2.1,(X),(X),96.1,3.8,(X),(X),97.3,1.8,(X),(X),64.1,6.2,(X),(X),71.4,7.5,(X),(X),57.9,7.6
1400000US06037480703,06037480703,"Census Tract 4807.03, Los Angeles County, California",(X),(X),96.6,2.8,(X),(X),97.3,3.1,(X),(X),96.1,3.0,(X),(X),59.5,7.1,(X),(X),57.8,9.3,(X),(X),61.1,9.3
1400000US06037480704,06037480704,"Census Tract 4807.04, Los Angeles County, California",(X),(X),94.3,2.8,(X),(X),95.6,3.5,(X),(X),93.3,3.6,(X),(X),58.6,5.7,(X),(X),64.3,8.8,(X),(X),54.5,6.0
1400000US06037480802,06037480802,"Census Tract 4808.02, Los Angeles County, California",(X),(X),78.4,6.3,(X),(X),84.2,5.7,(X),(X),73.3,8.7,(X),(X),24.1,4.7,(X),(X),24.6,6.6,(X),(X),23.6,7.7
1400000US06037480803,06037480803,"Census Tract 4808.03, Los Angeles County, California",(X),(X),81.9,7.8,(X),(X),81.0,9.4,(X),(X),82.7,8.0,(X),(X),33.8,7.5,(X),(X),36.4,11.8,(X),(X),31.4,6.8
1400000US06037480804,06037480804,"Census Tract 4808.04, Los Angeles County, California",(X),(X),85.3,3.7,(X),(X),89.7,4.6,(X),(X),82.0,5.2,(X),(X),40.8,5.2,(X),(X),39.8,8.0,(X),(X),41.5,6.9
1400000US06037480901,06037480901,"Census Tract 4809.01, Los Angeles County, California",(X),(X),79.9,4.0,(X),(X),83.9,6.0,(X),(X),76.4,5.2,(X),(X),27.2,5.5,(X),(X),31.0,7.8,(X),(X),24.0,6.6
1400000US06037480902,06037480902,"Census Tract 4809.02, Los Angeles County, California",(X),(X),77.3,5.9,(X),(X),79.8,7.3,(X),(X),74.6,6.4,(X),(X),26.5,5.6,(X),(X),28.3,7.6,(X),(X),24.5,6.6
1400000US06037480903,06037480903,"Census Tract 4809.03, Los Angeles County, California",(X),(X),68.9,7.4,(X),(X),73.1,9.0,(X),(X),64.3,7.6,(X),(X),25.4,4.7,(X),(X),25.8,6.4,(X),(X),24.9,7.5
1400000US06037481001,06037481001,"Census Tract 4810.01, Los Angeles County, California",(X),(X),76.9,5.6,(X),(X),79.7,7.3,(X),(X),74.6,5.9,(X),(X),39.1,6.2,(X),(X),46.7,9.0,(X),(X),32.9,7.4
1400000US06037481002,06037481002,"Census Tract 4810.02, Los Angeles County, California",(X),(X),86.5,4.1,(X),(X),87.1,5.3,(X),(X),85.9,5.8,(X),(X),33.7,6.8,(X),(X),31.2,7.9,(X),(X),36.1,8.8
1400000US06037481101,06037481101,"Census Tract 4811.01, Los Angeles County, California",(X),(X),89.0,3.9,(X),(X),88.3,4.6,(X),(X),89.6,5.4,(X),(X),30.9,6.0,(X),(X),32.3,6.9,(X),(X),29.8,8.8
1400000US06037481102,06037481102,"Census Tract 4811.02, Los Angeles County, California",(X),(X),88.7,4.0,(X),(X),91.9,4.2,(X),(X),86.1,5.8,(X),(X),37.7,6.6,(X),(X),36.7,8.1,(X),(X),38.5,7.9
1400000US06037481103,06037481103,"Census Tract 4811.03, Los Angeles County, California",(X),(X),72.8,5.2,(X),(X),72.2,7.4,(X),(X),73.3,5.4,(X),(X),24.4,4.3,(X),(X),24.9,5.7,(X),(X),23.9,5.4
1400000US06037481201,06037481201,"Census Tract 4812.01, Los Angeles County, California",(X),(X),82.2,5.3,(X),(X),84.2,6.2,(X),(X),80.7,6.2,(X),(X),37.3,6.3,(X),(X),43.3,9.3,(X),(X),32.5,6.9
1400000US06037481202,06037481202,"Census Tract 4812.02, Los Angeles County, California",(X),(X),83.1,3.9,(X),(X),88.9,4.5,(X),(X),78.7,5.2,(X),(X),30.8,4.7,(X),(X),35.4,7.4,(X),(X),27.2,5.6
1400000US06037481300,06037481300,"Census Tract 4813, Los Angeles County, California",(X),(X),60.0,5.5,(X),(X),62.4,5.9,(X),(X),57.7,6.8,(X),(X),16.5,3.7,(X),(X),18.8,5.2,(X),(X),14.2,3.4
1400000US06037481401,06037481401,"Census Tract 4814.01, Los Angeles County, California",(X),(X),74.4,4.8,(X),(X),74.6,5.8,(X),(X),74.2,6.0,(X),(X),30.0,5.2,(X),(X),31.1,6.6,(X),(X),29.2,6.0
1400000US06037481402,06037481402,"Census Tract 4814.02, Los Angeles County, California",(X),(X),74.7,4.6,(X),(X),76.7,6.3,(X),(X),72.9,5.4,(X),(X),23.1,5.0,(X),(X),22.8,6.9,(X),(X),23.4,5.2
1400000US06037481500,06037481500,"Census Tract 4815, Los Angeles County, California",(X),(X),81.0,4.2,(X),(X),82.9,4.5,(X),(X),79.4,5.3,(X),(X),32.3,6.1,(X),(X),33.3,7.6,(X),(X),31.4,7.6
1400000US06037481603,06037481603,"Census Tract 4816.03, Los Angeles County, California",(X),(X),83.0,5.6,(X),(X),83.1,6.3,(X),(X),83.0,6.1,(X),(X),35.6,6.3,(X),(X),34.8,8.0,(X),(X),36.3,8.0
1400000US06037481604,06037481604,"Census Tract 4816.04, Los Angeles County, California",(X),(X),79.8,4.3,(X),(X),80.7,5.8,(X),(X),78.9,4.8,(X),(X),31.0,5.1,(X),(X),36.5,6.7,(X),(X),26.1,6.4
1400000US06037481605,06037481605,"Census Tract 4816.05, Los Angeles County, California",(X),(X),68.5,6.2,(X),(X),73.5,6.2,(X),(X),64.0,8.1,(X),(X),25.2,6.2,(X),(X),19.8,7.5,(X),(X),30.0,8.4
1400000US06037481606,06037481606,"Census Tract 4816.06, Los Angeles County, California",(X),(X),78.6,4.5,(X),(X),81.4,5.4,(X),(X),75.8,5.3,(X),(X),23.9,4.1,(X),(X),26.6,6.2,(X),(X),21.1,4.4
1400000US06037481711,06037481711,"Census Tract 4817.11, Los Angeles County, California",(X),(X),67.6,6.5,(X),(X),70.7,7.1,(X),(X),65.3,7.7,(X),(X),23.1,4.5,(X),(X),23.3,5.1,(X),(X),23.0,6.0
1400000US06037481712,06037481712,"Census Tract 4817.12, Los Angeles County, California",(X),(X),71.6,5.0,(X),(X),77.5,5.1,(X),(X),66.3,6.9,(X),(X),24.1,5.9,(X),(X),28.7,8.1,(X),(X),20.1,6.1
1400000US06037481713,06037481713,"Census Tract 4817.13, Los Angeles County, California",(X),(X),77.9,4.3,(X),(X),79.1,6.1,(X),(X),76.8,6.3,(X),(X),34.7,5.9,(X),(X),37.1,6.7,(X),(X),32.4,7.2
1400000US06037481714,06037481714,"Census Tract 4817.14, Los Angeles County, California",(X),(X),78.7,4.8,(X),(X),80.0,5.5,(X),(X),77.7,5.8,(X),(X),27.1,5.5,(X),(X),30.3,6.1,(X),(X),24.7,6.4
1400000US06037481800,06037481800,"Census Tract 4818, Los Angeles County, California",(X),(X),84.8,4.0,(X),(X),88.0,4.4,(X),(X),81.9,5.0,(X),(X),40.8,5.2,(X),(X),48.2,8.3,(X),(X),34.0,6.9
1400000US06037481901,06037481901,"Census Tract 4819.01, Los Angeles County, California",(X),(X),84.3,3.6,(X),(X),87.3,4.5,(X),(X),81.6,3.9,(X),(X),36.3,5.1,(X),(X),36.0,6.3,(X),(X),36.6,6.2
1400000US06037481902,06037481902,"Census Tract 4819.02, Los Angeles County, California",(X),(X),83.5,5.0,(X),(X),83.7,6.8,(X),(X),83.3,6.2,(X),(X),25.6,5.9,(X),(X),25.9,7.1,(X),(X),25.3,7.5
1400000US06037482001,06037482001,"Census Tract 4820.01, Los Angeles County, California",(X),(X),87.5,5.1,(X),(X),89.1,4.5,(X),(X),85.9,7.6,(X),(X),50.5,7.5,(X),(X),57.5,10.0,(X),(X),43.4,8.0
1400000US06037482002,06037482002,"Census Tract 4820.02, Los Angeles County, California",(X),(X),86.2,4.9,(X),(X),86.0,6.5,(X),(X),86.4,5.6,(X),(X),42.4,7.0,(X),(X),45.9,8.0,(X),(X),39.6,8.2
1400000US06037482101,06037482101,"Census Tract 4821.01, Los Angeles County, California",(X),(X),77.1,4.6,(X),(X),81.8,5.5,(X),(X),73.2,5.5,(X),(X),29.0,5.4,(X),(X),34.9,8.0,(X),(X),24.0,5.5
1400000US06037482102,06037482102,"Census Tract 4821.02, Los Angeles County, California",(X),(X),81.1,5.0,(X),(X),81.3,6.3,(X),(X),80.9,6.2,(X),(X),35.6,6.1,(X),(X),39.1,8.5,(X),(X),32.7,7.2
1400000US06037482201,06037482201,"Census Tract 4822.01, Los Angeles County, California",(X),(X),77.4,7.1,(X),(X),75.6,9.3,(X),(X),79.2,7.0,(X),(X),29.3,6.2,(X),(X),29.8,7.9,(X),(X),28.7,7.1
1400000US06037482202,06037482202,"Census Tract 4822.02, Los Angeles County, California",(X),(X),70.0,5.8,(X),(X),74.3,6.9,(X),(X),66.3,6.8,(X),(X),30.9,7.2,(X),(X),35.0,9.5,(X),(X),27.4,6.8
1400000US06037482301,06037482301,"Census Tract 4823.01, Los Angeles County, California",(X),(X),64.2,7.0,(X),(X),68.3,8.6,(X),(X),60.4,9.0,(X),(X),17.3,5.5,(X),(X),20.9,7.1,(X),(X),14.0,5.7
1400000US06037482303,06037482303,"Census Tract 4823.03, Los Angeles County, California",(X),(X),63.7,6.0,(X),(X),70.8,6.0,(X),(X),56.6,7.9,(X),(X),12.7,3.4,(X),(X),12.8,5.0,(X),(X),12.6,4.8
1400000US06037482304,06037482304,"Census Tract 4823.04, Los Angeles County, California",(X),(X),51.7,4.6,(X),(X),52.3,7.2,(X),(X),51.2,7.0,(X),(X),15.2,3.6,(X),(X),14.2,4.5,(X),(X),16.2,5.0
1400000US06037482401,06037482401,"Census Tract 4824.01, Los Angeles County, California",(X),(X),54.6,7.5,(X),(X),55.6,8.6,(X),(X),53.7,8.7,(X),(X),11.3,3.1,(X),(X),9.7,4.2,(X),(X),12.8,3.7
1400000US06037482402,06037482402,"Census Tract 4824.02, Los Angeles County, California",(X),(X),70.0,6.6,(X),(X),75.9,7.4,(X),(X),64.9,8.3,(X),(X),23.5,5.8,(X),(X),28.0,7.8,(X),(X),19.6,6.7
1400000US06037482502,06037482502,"Census Tract 4825.02, Los Angeles County, California",(X),(X),57.0,5.7,(X),(X),59.5,7.3,(X),(X),54.6,6.3,(X),(X),15.4,3.6,(X),(X),14.0,4.4,(X),(X),16.8,5.2
1400000US06037482503,06037482503,"Census Tract 4825.03, Los Angeles County, California",(X),(X),60.1,5.5,(X),(X),67.2,7.1,(X),(X),54.3,7.5,(X),(X),12.9,3.9,(X),(X),13.2,4.4,(X),(X),12.6,5.7
1400000US06037482521,06037482521,"Census Tract 4825.21, Los Angeles County, California",(X),(X),67.3,6.0,(X),(X),69.1,8.0,(X),(X),65.6,7.2,(X),(X),19.8,3.9,(X),(X),17.9,5.0,(X),(X),21.6,5.5
1400000US06037482522,06037482522,"Census Tract 4825.22, Los Angeles County, California",(X),(X),83.2,4.6,(X),(X),87.1,5.6,(X),(X),79.5,6.5,(X),(X),28.4,6.5,(X),(X),34.6,9.1,(X),(X),22.7,6.3
1400000US06037482600,06037482600,"Census Tract 4826, Los Angeles County, California",(X),(X),82.4,4.2,(X),(X),85.5,4.4,(X),(X),79.5,7.0,(X),(X),37.1,6.9,(X),(X),35.1,7.9,(X),(X),39.0,8.2
1400000US06037482701,06037482701,"Census Tract 4827.01, Los Angeles County, California",(X),(X),84.1,5.1,(X),(X),84.9,6.8,(X),(X),83.4,5.9,(X),(X),23.8,4.7,(X),(X),23.5,6.4,(X),(X),24.1,5.7
1400000US06037482702,06037482702,"Census Tract 4827.02, Los Angeles County, California",(X),(X),82.4,3.8,(X),(X),82.9,5.7,(X),(X),81.8,4.4,(X),(X),25.2,5.6,(X),(X),22.8,6.4,(X),(X),27.6,7.3
1400000US06037482800,06037482800,"Census Tract 4828, Los Angeles County, California",(X),(X),78.1,4.9,(X),(X),81.3,6.5,(X),(X),75.2,5.3,(X),(X),30.0,5.9,(X),(X),28.4,6.7,(X),(X),31.4,6.7
1400000US06037500100,06037500100,"Census Tract 5001, Los Angeles County, California",(X),(X),93.4,3.9,(X),(X),94.3,3.3,(X),(X),92.6,6.9,(X),(X),46.1,7.6,(X),(X),49.7,8.7,(X),(X),42.7,9.4
1400000US06037500201,06037500201,"Census Tract 5002.01, Los Angeles County, California",(X),(X),94.2,3.2,(X),(X),92.6,5.3,(X),(X),95.8,3.2,(X),(X),39.1,6.9,(X),(X),35.9,9.0,(X),(X),42.2,7.3
