Tract,Pct_Male_Ins,Pct_Female_Ins
106112,87.32171157,97.38562092
106113,98.58356941,100
106114,98.85350318,100
106403,92.78688525,97.90940767
106405,100,100
106406,100,92.62411348
106407,98.48484848,97.9757085
106408,93.17180617,89.44723618
106510,98.99665552,100
106520,100,97.09618875
106603,92.63157895,100
106604,100,91.44295302
106641,100,100
106642,91.66666667,96.85714286
106643,100,100
106645,96.89922481,100
106646,100,100
106648,90.95652174,97.60638298
106649,95.28985507,98.0861244
107010,94.36619718,95.65217391
107020,87.59689922,96.23824451
108101,97.81420765,95.65217391
108102,100,100
108103,100,100
108104,96.44970414,100
108201,92.4437299,91.27182045
108202,97.18045113,100
109100,88.36206897,89.01734104
109200,100,94.71544715
109300,100,100
109400,100,100
109500,100,100
109601,86.80351906,100
109603,97.14285714,100
109604,96.96969697,100
109700,87.45247148,87.80487805
109800,100,84.80662983
111100,100,100
111201,74.90774908,100
111202,92.80821918,92.01520913
111204,100,100
111205,76.48648649,89.16876574
111206,96.42218247,100
111301,100,97.40518962
111302,92.85714286,100
111400,100,100
113101,69.15254237,89.41979522
113102,100,100
113211,100,100
113212,100,100
113213,100,93.51230425
113231,95.66666667,100
113232,100,96
113233,94.9742268,80.1980198
113234,100,100
113235,96.90721649,85.71428571
113237,100,96.78571429
113301,100,100
113303,93.61702128,100
113321,100,100
113322,92.10526316,81.99052133
113401,100,100
113421,93.85714286,91.79331307
113422,97.51243781,75.10729614
115101,75.80645161,90.45092838
115103,98.08219178,95.28619529
115104,100,100
115201,100,100
115202,66.86567164,88.44765343
115301,100,97.63779528
115302,95.67901235,95.76271186
115401,97.95918367,84.30962343
115403,75.48746518,92.8
115404,93.10344828,79.04761905
117101,91.09461967,100
117102,93.79084967,84.72222222
117201,90.68736142,98.31578947
117202,80.55555556,100
117301,95.56962025,100
117302,100,100
117303,100,95.92592593
117404,90.58823529,100
117405,96.55172414,89.22651934
117407,96.35316699,92.68292683
117408,89.67741935,90.96385542
117510,100,86.8878357
117520,90.20833333,80.41958042
117530,93.96067416,86.41456583
119001,88.58560794,92.71708683
119002,90.10989011,90.86826347
119201,95.8041958,95.64032698
119202,100,100
119310,100,100
119320,87.90786948,83.9835729
119340,90.16736402,91.31274131
119341,87.65432099,80.3652968
119342,94.16445623,97.39884393
119400,81.1634349,90.51724138
119700,97.62532982,84.95049505
119800,97.76785714,88.59934853
119900,93.90243902,85.73825503
120010,88.34586466,97.70642202
120020,90.70422535,91.62303665
120030,83.46774194,84.89795918
120103,78.57142857,95.89977221
120104,95.13888889,97.38219895
120105,95.94594595,100
120106,94.59041731,98.39816934
120107,95.98997494,91.54929577
120108,92.59927798,85.31187123
120300,100,96.83333333
120400,97.6534296,92.18106996
121010,77.35849057,87.85310734
121020,96.61835749,96.18768328
121101,95.83333333,91.66666667
121102,100,91.89189189
121210,95.72649573,94.66666667
121221,100,100
121222,91.3446677,97.92746114
121600,100,95.65217391
121801,89.51048951,91.53846154
121802,86.49635036,90.65934066
121900,90.84507042,100
122000,100,90.37328094
122120,86.88811189,85.88235294
122121,97.42765273,95.53571429
122122,98.14814815,96.5648855
122200,95.41778976,99.07621247
122410,88.39285714,89.83050847
122420,82.57042254,85.19417476
123010,91.20171674,81.60535117
123020,98.35164835,92.30769231
123103,95.20697168,84.88372093
123104,94.46808511,91.66666667
123203,83.49282297,86.76470588
123204,86.70886076,92.42424242
123205,57.95454545,100
123206,97.74011299,94.64285714
123301,100,91.34615385
123303,100,93.96984925
123304,80.36951501,73.75
123410,94.23558897,86.42384106
123420,96.72131148,100
123510,98,84.74178404
123520,90.05235602,96.46017699
123601,83.94160584,78.27868852
123602,100,100
123700,100,100
123800,100,95.84199584
123901,80.56680162,97.01492537
123902,100,100
124000,100,100
124102,100,82.95819936
124103,90.99099099,96.61016949
124104,91.40271493,88.52459016
124105,78.48101266,96.7032967
124201,89.77272727,87.16814159
124203,94.89795918,100
124204,100,100
124300,95.39170507,93.42105263
124400,89.79591837,80.14354067
124500,100,100
124600,100,100
124700,100,100
124902,67.64705882,79.33333333
124903,70,100
125100,100,94.73684211
125200,100,100
125310,85.30120482,96.1352657
125320,100,97.6744186
125401,100,100
125402,94.11764706,86.36363636
125501,100,100
125502,59.3220339,100
125600,92.85714286,100
127102,79.13978495,85.83690987
127103,96.81528662,100
127104,75.09025271,100
127210,95.31835206,100
127220,88.78923767,86.52694611
127300,97.34848485,88.88888889
127400,93.63905325,87.80864198
127520,100,100
127603,86.29807692,89.21568627
127604,85.4368932,84.61538462
127605,97.38562092,95.49763033
127606,87.59689922,100
127711,84.18972332,88.52941176
127712,83.73333333,100
127803,100,97.63313609
127804,90.38461538,83.73015873
127805,93.42857143,100
127806,87.2659176,61.4213198
127910,83.96039604,97.68421053
127920,93.75,96.28647215
128101,91.16465863,99.21568627
128102,96.2529274,97.13804714
128210,100,98.81154499
128220,74.19354839,100
128302,88.49557522,92.67326733
128303,90.88669951,98.78640777
128400,95.18716578,81.69934641
128500,93.63207547,100
128601,98.15195072,57.42574257
128602,100,100
128702,100,100
128801,100,100
128802,100,93.45454545
128910,100,100
131010,100,99.39271255
131020,77.12418301,91.31205674
131100,93.6,91.62011173
131200,74.89711934,93.10344828
131300,98.8034188,100
131400,95.25,93.69369369
131600,95.52715655,100
131701,91.14219114,91.57608696
131702,90,100
131800,84.73282443,100
131900,100,100
132001,98.35294118,97.45454545
132002,92.7184466,91.43835616
132101,80.76923077,94.38202247
132102,82.27571116,86.61257606
132300,100,100
132501,90.28776978,82.12765957
132502,78.03921569,95.18072289
132700,98.5483871,98.16700611
132900,96.55172414,100
133000,82.4742268,83.71428571
133100,83.54114713,96.08938547
134001,91.22807018,96.38888889
134002,94.61279461,90.85365854
134101,100,100
134103,100,100
134104,86.60436137,97.13375796
134201,100,96.95550351
134302,100,100
134303,96.32653061,94.05204461
134304,83.71040724,96.68508287
134305,91.72413793,98.22834646
134306,100,100
134421,100,100
134422,100,93.43832021
134423,100,100
134424,100,100
134520,91.65217391,94.94680851
134521,86.05898123,87.5
134522,83.71134021,68.08510638
134710,98.10246679,77.03703704
134720,86.66666667,83.40425532
134800,90.77568134,87.72241993
134901,93.63057325,100
134903,84.94623656,100
134904,78.11634349,100
134905,91.4893617,100
135102,97.15302491,98.55907781
135111,100,94.19642857
135113,100,79.73856209
135114,100,100
135201,96.85314685,95.76547231
135202,100,94.00921659
135203,100,100
137000,92.38329238,100
137103,97.22222222,95.45454545
137104,87.15083799,100
137201,94.77124183,100
137301,100,100
137302,97.22921914,96.76470588
137401,100,100
137402,100,100
137501,100,96
137502,100,100
137504,100,100
138000,97.2972973,100
139001,100,95
139200,91.02564103,87.57575758
139301,100,89.23884514
139302,97.44897959,84.5814978
139303,84.42906574,83.23699422
139401,87.86764706,89.21568627
139402,91.69550173,100
139502,100,93.44262295
139503,100,93.91304348
139504,100,100
139600,100,100
139701,100,100
139702,100,100
139703,78.41409692,97.91666667
139801,84.89932886,100
139802,97.8021978,100
141101,100,100
141102,93.82716049,100
141201,100,100
141202,84.56375839,100
141302,100,100
141303,100,100
141304,84.21052632,100
141400,100,94.81707317
141500,100,96.17021277
141600,100,100
141700,100,100
143100,100,100
143200,78.07017544,100
143300,97.59036145,100
143400,100,100
143500,97.33333333,100
143602,92.77978339,100
143603,100,87.5
143604,100,100
143700,100,100
143800,100,100
143901,100,100
143902,100,100
181000,100,100
181300,100,100
181400,100,97.27891156
181500,96.78899083,97.15447154
181600,96.21451104,96.17304493
183101,75.85227273,96.03399433
183103,97.87878788,100
183104,100,100
183220,96.44128114,92.87833828
183221,94.07114625,100
183222,100,100
183300,90.95022624,100
183401,91.51515152,95.83333333
183402,100,79.71530249
183510,94.91525424,95.08928571
183520,96.02803738,92.81437126
183610,91.53225806,90.18691589
183620,96.15384615,93.28358209
183701,81.04575163,100
183702,100,100
183810,100,93.38235294
183820,96.60743134,94.16445623
185100,96.82151589,95.83333333
185202,100,88.68613139
185203,90.39735099,91.8699187
185204,100,100
185310,88.76811594,95.1048951
185320,81.86528497,87
186100,87.98701299,88.27838828
186201,66.50717703,75.69444444
186202,67.87878788,100
186203,100,98.13084112
186301,100,90.53030303
186302,97.97468354,100
186401,96.58792651,89.373297
186403,80.3030303,92.22797927
186404,83.09352518,86.81318681
187101,100,94.61538462
187102,94.33962264,86.47342995
187200,97.77777778,92.15686275
187300,81.36645963,100
188100,100,100
188201,100,100
188202,90.65420561,100
188300,100,95.93908629
189101,100,57.60869565
189102,100,89.04109589
189201,100,62.96296296
189202,88.39285714,52
189300,100,100
189400,100,100
189500,100,100
189600,100,100
189701,100,100
189702,100,100
189800,100,100
189902,100,100
189903,100,100
189904,100,100
189905,100,54.28571429
190100,100,100
190201,86.58536585,100
190202,100,100
190301,71.42857143,83.47826087
190401,100,100
190402,18.18181818,100
190510,100,100
190520,74.15730337,83.87096774
190700,100,100
190801,100,100
190802,100,86.86868687
190901,92.55014327,85.16949153
190902,97.34513274,100
191000,92.52873563,94.33962264
191110,100,100
191120,66.367713,95.12195122
191201,85.82677165,100
191203,93.38842975,100
191204,91.94630872,82.92682927
191301,92.37288136,97.08333333
191302,86.36363636,83.11688312
191410,91.796875,85.88516746
191420,100,86.44067797
191500,78.33333333,80.88235294
191610,95.14563107,91.34328358
191620,100,98.0952381
191710,100,80.85106383
191720,93.00699301,87.36462094
191810,87.16814159,94.20849421
191820,93.12977099,91.56626506
191901,100,100
191902,100,100
192001,100,100
192002,100,100
192300,93.79844961,100
192410,91,100
192420,88.60759494,94.92957746
192510,79.10447761,73.85620915
192520,96.23430962,96.07843137
192610,85.78553616,100
192620,73.58490566,95.55555556
192700,80.50541516,86.41509434
194101,100,100
194102,100,100
194200,100,100
194300,100,100
194401,100,100
194402,0,100
194500,100,100
195100,100,100
195201,100,100
195202,96.08695652,88.50574713
195300,100,100
195400,100,100
195500,100,100
195600,96.2962963,93.05555556
195710,88.3248731,89.82630273
195720,100,100
195802,80.10752688,100
195803,100,100
195804,87.5,76.92307692
195901,100,100
195902,100,100
195903,100,100
197200,92.22614841,100
197300,95.97315436,100
197410,100,100
197420,91.54929577,100
197500,100,100
197600,82.85714286,95.41284404
197700,74.34210526,92.70072993
199000,83.5443038,92.16216216
199110,88.9380531,88.94009217
199120,91.74528302,96
199201,97.78225806,100
199202,97.95918367,92.15686275
199300,100,100
199400,90.05524862,87.62541806
199700,90.42145594,100
199800,91.37931034,80
199900,90.6626506,81.25
201110,84.14634146,93.14516129
201120,100,100
201200,94.48818898,72.39819005
201301,84.56221198,83.8150289
201302,100,100
201401,85.82089552,92.42105263
201402,95.52941176,94.18960245
201501,82.10023866,91.9921875
201503,90.58823529,95.09345794
201504,77.95698925,93.81443299
201601,91.41414141,86.2244898
201602,90.86294416,84.23913043
201700,97.78393352,95.80952381
203100,98.42271293,100
203200,86.40429338,95.79831933
203300,100,82.60869565
203500,96.34146341,100
203600,89.69072165,98.3908046
203710,85.0931677,83.57843137
203720,96.5437788,83.97435897
203800,98.33641405,93.19852941
203900,100,96.98996656
204110,81.11455108,94.89795918
204120,94.9044586,96.07329843
204200,83.65591398,89.63282937
204300,78.44311377,81.23620309
204410,94.94949495,85.54913295
204420,95.86206897,92.35474006
204600,100,96.26865672
204700,97.65765766,93.65079365
204810,86.05072464,92.96375267
204820,94.71544715,97.19101124
204910,94.81707317,93.7716263
204920,87.86279683,88.04347826
205110,91.76755448,98.68421053
205120,92.98245614,92.94755877
206010,100,100
206020,100,100
206031,100,100
206032,87.04545455,94.1314554
206050,97.10982659,95.53571429
206200,37.5,100
206300,100,100
207101,90.42553191,83.16326531
207102,91.54929577,76.38888889
207103,88.72180451,85.4368932
207301,100,100
207302,100,100
207400,100,100
207501,100,100
207502,100,100
207710,100,100
207900,100,100
208000,100,97.34904271
208301,100,100
208302,90.11627907,98.36956522
208401,100,84.81012658
208402,92.91666667,100
208501,100,86.66666667
208502,92.78606965,89.97555012
208610,87.34693878,90.74074074
208620,78.33827893,93.07692308
208710,66.28959276,73.99267399
208720,75.85365854,86.71023965
208801,90.11627907,100
208802,80.5,87.87878788
208902,92.98245614,82.85714286
208903,93.68686869,100
208904,86.30136986,78.85714286
209102,87.52834467,100
209103,79.85948478,80.64516129
209104,91.57894737,81.3229572
209200,84.31372549,85.90163934
209300,86.83544304,92.80205656
209401,90.77868852,82.73195876
209402,84.57142857,90.05524862
209403,87.76595745,94.58483755
209510,71.73913043,86.66666667
209520,90.64039409,71.57894737
209810,94.49152542,84.21052632
209820,97.94238683,96.31782946
210010,91.98113208,93.86281588
211000,100,93.23943662
211120,100,95.46666667
211121,85.10638298,78.19548872
211122,68.45238095,100
211201,81.88976378,90.44117647
211202,94.25287356,80.43478261
211310,74.50980392,89.34010152
211320,100,100
211410,91.91919192,93.71428571
211420,100,94.81481481
211500,97.15189873,100
211701,80.87431694,83.49056604
211703,92.83154122,100
211704,77.67857143,38.46153846
211802,100,96.5648855
211803,100,81.98757764
211804,75.37313433,66.84210526
211910,79.47976879,98.75389408
211921,87.71929825,100
211922,84.30493274,91.70984456
212101,71.57894737,79.03930131
212102,100,93.10344828
212202,86.14457831,100
212203,100,100
212204,89.3557423,100
212303,77.71084337,96
212304,89.10891089,88.42975207
212305,98.31649832,97.51037344
212306,100,100
212410,70.60606061,93.62416107
212420,90.85872576,91.57894737
212501,94.59459459,92.38095238
212502,81.88405797,80.64516129
212610,100,100
212620,90.94488189,91.89189189
212701,80.32786885,68.75
212702,62.71186441,100
212800,97.58064516,100
212900,100,100
213100,82.29166667,93.7254902
213201,88.00856531,81.06508876
213202,89.43089431,81.77570093
213310,79.16666667,94.01709402
213320,100,85.27607362
213401,87.00564972,90.66339066
213402,100,89.06666667
214000,100,100
214100,100,100
214400,100,100
214501,70.75471698,80.21978022
214502,100,100
214503,94.18604651,86.16352201
214600,100,100
214700,100,100
214800,100,100
214901,100,100
